country,code,tfr_early,ctfr_early,te_early,tfr_recent,ctfr_recent,te_recent,delta_tfr,delta_ctfr,timing_contrib,cbpi,region
Libya,LBY,7.28661,7.0426788215118705,0.2439311784881295,2.803905,3.10551472174919,-0.3016097217491902,4.482704999999999,3.9371640997626804,0.5455409002373197,0.12169904114531735,Middle East & N. Africa
Liechtenstein,LIE,1.8457525000000001,1.9008768288607778,-0.05512432886077778,1.455825,1.602438195423555,-0.14661319542355478,0.3899275000000002,0.2984386334372229,0.091488866562777,0.2346304545403362,Europe
Lithuania,LTU,2.0229975,1.9007451756272826,0.12225232437271727,1.2287474999999999,1.5728635669418498,-0.3441160669418497,0.7942499999999999,0.3278816086854328,0.466368391314567,0.5871808515134618,Europe
Luxembourg,LUX,1.4285625,1.6379777718726047,-0.20941527187260478,1.6027050000000003,1.7649954047797656,-0.16229040477976542,-0.1741425000000003,-0.12701763290716084,-0.04712486709283936,,Europe
Macao,MAC,1.567175,1.861868861995154,-0.294693861995154,0.9362650000000001,1.1943221120666188,-0.2580571120666186,0.6309099999999999,0.6675467499285352,-0.03663674992853544,-0.05806969286987914,East Asia & Pacific
Madagascar,MDG,5.8806925,5.954103463989028,-0.07341096398902769,4.7561475,4.568242243866391,0.1879052561336092,1.1245450000000003,1.3858612201226368,-0.2613162201226369,-0.2323750673584755,Other
Malawi,MWI,6.229642500000001,6.072344515920472,0.15729798407952789,5.050965,4.853883922137513,0.1970810778624874,1.178677500000001,1.2184605937829591,-0.03978309378295952,-0.03375231459237959,Sub-Saharan Africa
Malaysia,MYS,4.2146925,4.296132181240894,-0.0814396812408944,2.7753975,2.780479174558588,-0.005081674558588212,1.439295,1.5156530066823062,-0.07635800668230619,-0.05305236708409756,East Asia & Pacific
Maldives,MDV,6.301360000000001,6.066344513126994,0.23501548687300566,2.5545175,3.088821698623085,-0.5343041986230852,3.7468425000000005,2.977522814503909,0.7693196854960909,0.20532479961356548,South Asia
Mali,MLI,6.162955,6.094132188312557,0.06882281168744386,5.7471225,5.683731654796796,0.06339084520320348,0.4158325000000005,0.41040053351576056,0.00543196648424038,0.013062871430781322,Sub-Saharan Africa
Malta,MLT,2.0055525,2.0405490770621766,-0.034996577062176626,1.568385,1.6869292018875977,-0.11854420188759773,0.43716749999999993,0.35361987517457893,0.08354762482542111,0.19111124414651393,Sub-Saharan Africa
Marshall Islands,MHL,6.9440375,6.490745789727791,0.4532917102722096,4.0783225,4.118971271872858,-0.04064877187285809,2.8657150000000007,2.3717745178549334,0.4939404821450677,0.17236203954163884,East Asia & Pacific
Martinique,MTQ,2.827845,2.8216574366202165,0.006187563379783656,1.7557675000000001,1.8990698201477378,-0.1433023201477378,1.0720774999999998,0.9225876164724787,0.14948988352752146,0.1394394374730572,Other
Mauritania,MRT,5.7721425,5.618595867970281,0.1535466320297192,4.779742499999999,4.882383003187368,-0.10264050318736828,0.9924000000000008,0.7362128647829138,0.25618713521708747,0.25814906813491256,Other
Mauritius,MUS,2.7620475,2.7852337881439753,-0.023186288143975275,1.7122425,1.7530259547311808,-0.040783454731180835,1.049805,1.0322078334127944,0.01759716658720556,0.0167623192756803,Sub-Saharan Africa
Mayotte,MYT,6.3831775,5.95764177471656,0.42553572528343997,4.23789,4.483814618477634,-0.2459246184776338,2.1452875000000002,1.4738271562389258,0.6714603437610738,0.3129931739969928,Other
Mexico,MEX,4.950355,4.435301756799248,0.5150532432007515,2.3142725,2.3328492044939377,-0.018576704493938,2.6360825,2.1024525523053104,0.5336299476946895,0.20243294650098753,Latin America
Micronesia (country),FSM,6.169885,5.76395383172635,0.40593116827364994,3.64227,3.625761892766695,0.016508107233304647,2.527615,2.138191938959655,0.3894230610403453,0.15406739596035998,East Asia & Pacific
Moldova,MDA,2.2941275,2.16543412134625,0.12869337865375052,1.34958,1.6882948313037645,-0.33871483130376445,0.9445475000000001,0.47713929004248534,0.467408209957515,0.49484881380503887,Europe
Monaco,MCO,2.2303675,2.3245393911577494,-0.09417189115774938,1.8474675,2.096925728668582,-0.2494582286685818,0.3828999999999998,0.22761366248916737,0.15528633751083243,0.4055532450008684,Europe
Mongolia,MNG,6.438734999999999,5.539079256487943,0.8996557435120569,2.0494425,2.638808208678631,-0.5893657086786306,4.3892925,2.900271047809312,1.4890214521906875,0.3392395134729999,East Asia & Pacific
Montenegro,MNE,2.2268875,2.2337355066724007,-0.006848006672400819,1.7477925,1.8756789152479891,-0.12788641524798916,0.47909500000000005,0.3580565914244116,0.12103840857558834,0.25263968226674943,Europe
Montserrat,MSR,2.1472025,2.330837356699605,-0.18363485669960455,1.2682775,1.5001196963116765,-0.23184219631167646,0.8789250000000002,0.8307176603879283,0.04820733961207191,0.054848069644249396,Latin America
Morocco,MAR,5.532985,5.353404958830838,0.1795800411691615,2.5895475,2.7406106556898857,-0.15106315568988582,2.9434375,2.6127943031409524,0.3306431968590473,0.11233233145227216,Middle East & N. Africa
Mozambique,MOZ,5.44841,5.344651652585817,0.10375834741418322,4.66126,4.67449964998182,-0.013239649981820811,0.7871499999999996,0.6701520026039969,0.11699799739600403,0.14863494555803097,Other
Myanmar,MMR,4.7767175,4.486701811793846,0.2900156882061542,2.5616399999999997,2.5593162286584614,0.002323771341538494,2.2150775000000005,1.927385583135385,0.2876919168646157,0.1298789396148061,East Asia & Pacific
Namibia,NAM,5.679895,5.4122675452507245,0.2676274547492752,3.3688725,3.553380197286996,-0.18450769728699568,2.3110225,1.8588873479637287,0.45213515203627086,0.19564290353567343,Sub-Saharan Africa
Nauru,NRU,3.6694425,3.836615950792562,-0.16717345079256196,3.1504925000000004,3.267037054174885,-0.1165445541748853,0.5189499999999998,0.5695788966176769,-0.050628896617676666,-0.0975602594039439,East Asia & Pacific
Nepal,NPL,4.9478025,4.69633875380854,0.25146374619145995,3.217155,3.0947495233520463,0.12240547664795387,1.7306475,1.6015892304564936,0.12905826954350608,0.07457224509526411,South Asia
Netherlands,NLD,1.6868075,1.861795673767127,-0.17498817376712705,1.6552525,1.7448589453508017,-0.08960644535080164,0.031555,0.11693672841632541,-0.08538172841632541,,Europe
New Caledonia,NCL,3.9345025,3.6178787517145343,0.31662374828546547,2.309005,2.4190125644262457,-0.11000756442624549,1.6254974999999998,1.1988661872882886,0.42663131271171095,0.26246199253564584,Other
New Zealand,NZL,2.1314824999999997,2.359942616858387,-0.22846011685838685,1.7706975,1.9721822740986688,-0.2014847740986686,0.3607849999999997,0.38776034275971805,-0.026975342759718246,-0.07476847086136694,East Asia & Pacific
Nicaragua,NIC,5.4126449999999995,5.0444072076450475,0.368237792354952,2.4655025000000004,2.5967706064184317,-0.13126810641843156,2.947142499999999,2.4476366012266157,0.4995058987733836,0.16948820722899682,Latin America
Niger,NER,6.2599325,6.254644337920956,0.005288162079043701,6.4915275,6.385606984328941,0.10592051567105853,-0.23159500000000044,-0.13096264640798516,-0.10063235359201483,,Sub-Saharan Africa
Nigeria,NGA,5.6286575,5.447089227555061,0.18156827244493945,5.189005,5.204994540820473,-0.015989540820473103,0.4396525000000002,0.24209468673458812,0.19755781326541255,0.44934991445610445,Sub-Saharan Africa
Niue,NIU,4.608772500000001,4.870957553929019,-0.2621850539290187,2.648115,2.8120184210618278,-0.16390342106182754,1.9606575000000004,2.058939132867191,-0.09828163286719116,-0.05012687471788986,East Asia & Pacific
North Korea,PRK,3.0170775,2.9890771785872685,0.028000321412731788,1.9614824999999998,2.0057619802940776,-0.04427948029407758,1.0555950000000003,0.9833151982931909,0.07227980170680937,0.0684730428874799,East Asia & Pacific
North Macedonia,MKD,2.3456150000000004,2.216295721777625,0.12931927822237532,1.6668825,1.891750005109285,-0.2248675051092851,0.6787325000000004,0.32454571666833987,0.3541867833316604,0.5218356028798683,Europe
Northern Mariana Islands,MNP,4.936,4.070999541378997,0.8650004586210029,1.5190325000000002,2.0437512444705916,-0.5247187444705913,3.4169674999999997,2.0272482969084056,1.3897192030915941,0.4067112734000526,Other
Norway,NOR,1.8248625,1.969501294830287,-0.14463879483028697,1.761565,1.924422915516137,-0.16285791551613704,0.0632975,0.04507837931415004,0.018219120685850076,,Europe
Oman,OMN,6.744502499999999,6.494048859232457,0.25045364076754284,3.5690324999999996,3.9959647547881767,-0.42693225478817687,3.17547,2.4980841044442803,0.6773858955557197,0.21331831053536005,Middle East & N. Africa
Pakistan,PAK,6.1117075,5.993533949036417,0.11817355096358328,4.734002500000001,4.61594395663878,0.11805854336122046,1.3777049999999988,1.3775899923976365,0.00011500760236282659,8.347766928538888e-05,South Asia
Palau,PLW,4.2804025,4.1640557487475665,0.11634675125243388,1.8128975,1.940611650219561,-0.1277141502195609,2.467505,2.2234440985280055,0.24406090147199477,0.09890999267356895,East Asia & Pacific
Palestine,PSE,6.7888424999999994,6.625050084707616,0.16379241529238397,4.912325,4.8376488444113965,0.07467615558860352,1.8765174999999994,1.7874012402962194,0.08911625970378045,0.04749023641068121,Middle East & N. Africa
Panama,PAN,3.7400124999999997,3.554646315051503,0.18536618494849666,2.25105,2.291828345257151,-0.04077834525715107,1.4889624999999995,1.262817969794352,0.22614453020564773,0.1518806082796899,Latin America
Papua New Guinea,PNG,5.4081025,5.321506262118964,0.08659623788103499,3.95162,3.854638845337064,0.09698115466293644,1.4564825,1.4668674167819002,-0.010384916781901454,-0.00713013495315011,Other
Paraguay,PRY,4.652315000000001,4.643899501921588,0.008415498078412131,3.0199749999999996,3.021027297781161,-0.0010522977811613377,1.632340000000001,1.6228722041404269,0.009467795859573469,0.005800137140285396,Latin America
Peru,PER,5.010775000000001,4.688599894245124,0.3221751057548756,2.435775,2.5695681608183842,-0.13379316081838422,2.5750000000000006,2.11903173342674,0.45596826657325984,0.1770750549799067,Latin America
Philippines,PHL,5.1857500000000005,5.018078793594363,0.16767120640563782,3.4746175,3.394212494406596,0.08040500559340424,1.7111325000000006,1.6238662991877666,0.08726620081223357,0.05099909025878098,East Asia & Pacific
Poland,POL,2.0944825,2.0915048007668164,0.002977699233183584,1.2461449999999998,1.555202554954777,-0.30905755495477705,0.8483375,0.5363022458120394,0.31203525418796063,0.36781971112671624,Europe
Portugal,PRT,2.39325,2.0674020437201417,0.3258479562798583,1.3525475,1.5122940617765952,-0.15974656177659508,1.0407025,0.5551079819435465,0.4855945180564534,0.4666026247236394,Europe
Puerto Rico,PRI,2.4486099999999995,2.379806165463793,0.06880383453620675,1.58468,1.5702013025609487,0.01447869743905128,0.8639299999999994,0.8096048629028445,0.054325137097155474,0.06288141064340341,Latin America
Qatar,QAT,5.071467500000001,4.879039416991304,0.19242808300869596,2.9323625,3.0174409660973183,-0.0850784660973185,2.1391050000000007,1.861598450893986,0.27750654910601447,0.1297302138539316,Middle East & N. Africa
Reunion,REU,3.2545224999999998,3.1762498635664977,0.07827263643350202,2.1778975000000003,2.2412561909668853,-0.06335869096688529,1.0766249999999995,0.9349936725996124,0.1416313274003873,0.131551215511796,Other
Romania,ROU,2.1204400000000003,2.0182778663543575,0.10216213364564286,1.124425,1.4224871099102099,-0.29806210991020987,0.9960150000000003,0.5957907564441476,0.40022424355585273,0.40182551824606316,Europe
Russia,RUS,1.81201,1.7744182003296696,0.03759179967033055,1.130935,1.4465593881372416,-0.3156243881372415,0.6810749999999999,0.32785881219242796,0.353216187807572,0.5186156998973271,Europe
Rwanda,RWA,7.512757499999999,7.4823589955856855,0.030398504414314242,5.55959,5.271876332779424,0.28771366722057534,1.9531674999999993,2.2104826628062613,-0.2573151628062611,-0.13174249664007884,Sub-Saharan Africa
Saint Barthelemy,BLM,1.4731450000000001,1.5951859905675116,-0.12204099056751161,1.37318,1.329832469813954,0.04334753018604587,0.09996500000000008,0.26535352075355756,-0.16538852075355748,,Latin America
Saint Helena,SHN,2.88197,3.1422931609560627,-0.26032316095606256,1.523555,1.719262023379461,-0.1957070233794611,1.358415,1.4230311375766016,-0.06461613757660145,-0.04756730275843645,Other
Saint Kitts and Nevis,KNA,2.9111825,2.9688012633312857,-0.05761876333128546,1.8264825,1.8091369174751337,0.017345582524866288,1.0846999999999998,1.159664345856152,-0.07496434585615175,-0.06911067194261249,Latin America
Saint Lucia,LCA,4.4155050000000005,4.030536327915035,0.38496867208496544,1.8668974999999999,1.9669301108375565,-0.10003261083755666,2.5486075000000006,2.0636062170774787,0.4850012829225221,0.1903005005370666,Latin America
Saint Martin (French part),MAF,4.540305,4.053687635714613,0.48661736428538593,2.639215,2.6717702369604144,-0.03255523696041451,1.90109,1.381917398754199,0.5191726012458004,0.27309206888984766,Latin America
Saint Pierre and Miquelon,SPM,2.2749475,2.3889243698853786,-0.11397686988537825,1.847485,1.9302653580094213,-0.0827803580094213,0.4274625000000001,0.45865901187595726,-0.031196511875956956,-0.07298069860153102,Other
Saint Vincent and the Grenadines,VCT,4.3414525,3.827309570521367,0.5141429294786328,1.8670325,1.9738098491145242,-0.10677734911452419,2.47442,1.853499721406843,0.620920278593157,0.25093568536996835,Latin America
Samoa,WSM,6.0807975,6.163949575600594,-0.08315207560059434,4.212719999999999,4.217943137508062,-0.005223137508061804,1.868077500000001,1.9460064380925326,-0.07792893809253254,-0.041716116217090836,East Asia & Pacific
San Marino,SMR,1.84109,1.733751345430849,0.10733865456915104,1.2672949999999998,1.4891557199911847,-0.22186071999118473,0.573795,0.2445956254396644,0.32919937456033577,0.5737229752095012,Europe
Sao Tome and Principe,STP,5.64898,5.475330994007942,0.17364900599205768,4.4248625,4.40149825414879,0.023364245851209553,1.2241175000000002,1.073832739859152,0.15028476014084813,0.12276988127434507,Sub-Saharan Africa
Saudi Arabia,SAU,6.5254275,6.349902186212786,0.17552531378721392,3.710325,3.761828535239461,-0.05150353523946127,2.8151025,2.5880736509733246,0.2270288490266752,0.08064674342290386,Middle East & N. Africa
Senegal,SEN,6.179947500000001,6.1388168826088565,0.04113061739114432,4.781905,4.870043031879456,-0.08813803187945668,1.3980425000000007,1.2687738507294002,0.129268649270601,0.09246403401227139,Other
Serbia,SRB,1.6547049999999999,1.6319054650530367,0.022799534946963296,1.2493975,1.4460872773687288,-0.19668977736872895,0.40530749999999993,0.1858181876843079,0.21948931231569224,0.5415377517457542,Europe
Seychelles,SYC,3.79756,3.5133751854090756,0.28418481459092426,1.7625199999999999,1.9942395555563506,-0.2317195555563506,2.03504,1.519135629852725,0.5159043701472749,0.2535106779951622,Other
Sierra Leone,SLE,5.2339675,5.361084432584326,-0.12711693258432488,5.17831,4.837741487396485,0.34056851260351406,0.05565750000000058,0.5233429451878404,-0.46768544518783894,,Sub-Saharan Africa
Singapore,SGP,2.1985825,2.3888790562244906,-0.1902965562244906,1.1459925000000002,1.2427635946996411,-0.09677109469964118,1.05259,1.1461154615248494,-0.09352546152484942,-0.0888526981301831,East Asia & Pacific
Sint Maarten (Dutch part),SXM,2.6509425,2.582373354299383,0.06856914570061678,1.7268925,1.730099032809511,-0.003206532809510998,0.9240500000000003,0.8522743214898723,0.07177567851012778,0.07767510254870165,Latin America
Slovakia,SVK,2.300175,2.129864813627674,0.17031018637232553,1.1728375,1.551125623493295,-0.378288123493295,1.1273374999999999,0.578739190134379,0.5485983098656205,0.48663182930189103,Europe
Slovenia,SVN,1.920765,1.7317924623639234,0.1889725376360767,1.1803575,1.5694180546839096,-0.38906055468390954,0.7404075000000001,0.16237440768001377,0.5780330923199862,0.780695890195583,Europe
Solomon Islands,SLB,6.1708549999999995,5.953875204526405,0.2169797954735957,4.24003,4.34020854180313,-0.10017854180313002,1.9308249999999996,1.6136666627232747,0.3171583372767257,0.16426052970969704,East Asia & Pacific
Somalia,SOM,6.40813,6.46023204085126,-0.0521020408512598,6.6918575,6.307398855589479,0.3844586444105209,-0.28372750000000035,0.15283318526178036,-0.4365606852617807,,Sub-Saharan Africa
South Africa,ZAF,4.536379999999999,4.3132643186116475,0.2231156813883528,2.1383275,2.5203762335289808,-0.38204873352898083,2.3980524999999995,1.7928880850826667,0.6051644149173336,0.25235661642826157,Sub-Saharan Africa
South Korea,KOR,3.1513999999999998,2.538706892939002,0.6126931070609976,1.3390775,1.5958535153211808,-0.2567760153211809,1.8123224999999998,0.9428533776178214,0.8694691223821784,0.4797540848177841,East Asia & Pacific
South Sudan,SSD,6.187977500000001,6.167282932725023,0.02069456727497787,5.6737825,5.306162050347923,0.36762044965207696,0.5141950000000008,0.8611208823770999,-0.3469258823770991,-0.6746971136963574,Sub-Saharan Africa
Spain,ESP,2.567145,2.1910571286772154,0.37608787132278443,1.16666,1.3718066478040458,-0.20514664780404568,1.400485,0.8192504808731695,0.5812345191268301,0.4150237375815022,Europe
Sri Lanka,LKA,3.68196,3.5122955133324387,0.1696644866675614,2.07433,2.167482462126415,-0.09315246212641537,1.6076300000000003,1.3448130512060237,0.26281694879397677,0.16348099301081512,South Asia
Sudan,SDN,5.84135,5.796189973813218,0.045160026186782165,4.86303,4.846050679130457,0.016979320869543013,0.9783200000000001,0.9501392946827609,0.028180705317239152,0.02880520209873983,Sub-Saharan Africa
Suriname,SUR,4.0840675,4.028748483617812,0.0553190163821875,2.490965,2.5870778877115495,-0.09611288771154913,1.5931024999999996,1.4416705959062623,0.15143190409373664,0.09505471499400489,Latin America
Sweden,SWE,1.6149974999999999,1.793840722383635,-0.17884322238363504,1.5808225,1.9006642839358836,-0.3198417839358835,0.034174999999999844,-0.10682356155224859,0.14099856155224844,,Europe
Switzerland,CHE,1.5875575,1.7603377429999456,-0.17278024299994565,1.401315,1.609887441686359,-0.2085724416863589,0.18624249999999987,0.1504503013135865,0.03579219868641326,,Europe
Syria,SYR,6.6309375,6.1510829661946165,0.479854533805383,3.6450924999999996,3.718895208067326,-0.07380270806732625,2.9858450000000003,2.4321877581272906,0.5536572418727093,0.18542732187126565,Middle East & N. Africa
Taiwan,TWN,2.78554,2.6883439688339457,0.09719603116605424,1.3251325,1.4943099446645771,-0.16917744466457696,1.4604075,1.1940340241693685,0.2663734758306312,0.18239667752365774,East Asia & Pacific
Tajikistan,TJK,6.25314,5.56675614405277,0.6863838559472297,3.4955025,3.696110562039332,-0.2006080620393318,2.7576375,1.8706455820134384,0.8869919179865615,0.32164920805818803,Central Asia
Tanzania,TZA,5.907095,5.664689997806441,0.24240500219355932,4.88064,4.840136711022101,0.04050328897789868,1.0264550000000003,0.8245532867843401,0.20190171321566064,0.19669806588273286,Sub-Saharan Africa
Thailand,THA,3.8290825,3.1351597752078106,0.6939227247921895,1.509355,1.5654609583130785,-0.05610595831307841,2.3197275,1.5696988168947321,0.7500286831052679,0.3233262023687127,East Asia & Pacific
Togo,TGO,6.08714,5.955441850733359,0.13169814926664092,4.5111975,4.546730694959664,-0.03553319495966445,1.5759425,1.4087111557736947,0.16723134422630537,0.10611513061314443,Sub-Saharan Africa
Tokelau,TKL,3.85567,4.00795616598314,-0.1522861659831405,3.3274425,3.3335477023397857,-0.006105202339785398,0.5282274999999998,0.6744084636433545,-0.1461809636433551,-0.27673864697191103,East Asia & Pacific
Tonga,TON,5.357835,5.485613822331253,-0.12777882233125304,4.07832,4.04567980043798,0.03264019956202069,1.279515,1.439934021893273,-0.16041902189327373,-0.12537486617450655,East Asia & Pacific
Trinidad and Tobago,TTO,2.85433,2.9275118488151666,-0.07318184881516654,1.51247,1.6670185546179201,-0.15454855461792016,1.34186,1.2604932941972464,0.08136670580275362,0.060637254112018854,Latin America
Tunisia,TUN,5.37652,4.9633810518977555,0.4131389481022447,2.0255549999999998,2.4318842656831867,-0.40632926568318695,3.3509650000000004,2.5314967862145688,0.8194682137854317,0.2445469331328234,Middle East & N. Africa
Turkey,TUR,4.3928725,4.089855043684719,0.3030174563152812,2.1968925,2.3521998508814637,-0.15530735088146375,2.19598,1.7376551928032553,0.45832480719674495,0.20871082942319372,Middle East & N. Africa
Turkmenistan,TKM,5.63813,5.00660392639109,0.6315260736089097,2.741825,3.027571802004017,-0.28574680200401703,2.8963050000000004,1.9790321243870732,0.9172728756129267,0.31670451682848544,Central Asia
Turks and Caicos Islands,TCA,4.182215,4.149570900321522,0.032644099678478034,2.2362025,2.2299792209762757,0.006223279023724215,1.9460125000000001,1.9195916793452463,0.026420820654753818,0.013576901820904961,Latin America
Tuvalu,TUV,3.41784,3.770884360286355,-0.35304436028635466,3.5593075,3.462632522941175,0.09667497705882533,-0.14146750000000008,0.30825183734518014,-0.44971933734518,,East Asia & Pacific
Uganda,UGA,5.9336375,5.855778938523442,0.07785856147655812,5.713035,5.458601439274807,0.2544335607251931,0.22060250000000003,0.39717749924863543,-0.17657499924863496,,Sub-Saharan Africa
Ukraine,UKR,1.8084175,1.7313563764791917,0.0770611235208084,1.009395,1.3154824856272003,-0.3060874856272002,0.7990225,0.41587389085199145,0.3831486091480086,0.47952167698407566,Europe
United Arab Emirates,ARE,5.5036325,5.382691632027089,0.12094086797291137,2.4494724999999997,2.5655348672076252,-0.11606236720762553,3.0541600000000004,2.8171567648194635,0.2370032351805369,0.0776001372490429,Middle East & N. Africa
United Kingdom,GBR,1.7168424999999998,1.9204412794607872,-0.20359877946078742,1.5622175,1.7663116013258922,-0.20409410132589223,0.1546249999999998,0.1541296781348951,0.0004953218651048141,,Europe
United States,USA,1.58094,1.8851165379921202,-0.3041765379921203,1.76295,1.8593624866175902,-0.09641248661759028,-0.18201,0.025754051374530018,-0.20776405137453002,,North America
United States Virgin Islands,VIR,3.1308925,3.21170075882054,-0.0808082588205401,2.16643,2.378691319290419,-0.2122613192904188,0.9644624999999998,0.8330094395301213,0.1314530604698787,0.13629670460995502,Latin America
Uruguay,URY,2.4931200000000002,2.4153247666378066,0.07779523336219318,1.862895,1.9182764545086546,-0.055381454508654504,0.6302250000000003,0.497048312129152,0.1331766878708477,0.2113160980139595,Latin America
Uzbekistan,UZB,5.3825325,4.609356832087936,0.7731756679120632,2.627085,2.8878536874275444,-0.26076868742754433,2.7554475,1.721503144660392,1.0339443553396075,0.3752364562705722,Central Asia
Vanuatu,VUT,5.4094475,5.355315476904604,0.05413202309539544,3.992775,3.966431317008948,0.026343682991052164,1.4166724999999998,1.3888841598956558,0.02778834010434328,0.01961521812863826,East Asia & Pacific
Vatican,VAT,0.7124075000000001,0.7166106862119985,-0.0042031862119985,0.715455,0.7200035245887202,-0.0045485245887202375,-0.0030474999999998698,-0.003392838376721663,0.00034533837672173773,,Other
Venezuela,VEN,4.074249999999999,3.953238450432748,0.12101154956725169,2.305655,2.287797915920219,0.017857084079780705,1.7685949999999995,1.6654405345125287,0.10315446548747098,0.058325657082300364,Latin America
Vietnam,VNM,5.3619025,4.549444361792847,0.8124581382071536,1.8850125,2.153945020519446,-0.26893252051944594,3.47689,2.3954993412734007,1.0813906587265996,0.31102239608575466,East Asia & Pacific
Wallis and Futuna,WLF,6.630415,6.012470382180917,0.617944617819083,2.5273624999999997,2.6452136656906804,-0.11785116569068066,4.1030525,3.3672567164902363,0.7357957835097637,0.179328873688495,East Asia & Pacific
Western Sahara,ESH,5.267457500000001,5.086921193545605,0.18053630645439567,2.946535,3.020115503325558,-0.07358050332555766,2.320922500000001,2.066805690220047,0.2541168097799533,0.1094895714010068,Other
Yemen,YEM,7.108632500000001,6.835413132189579,0.27321936781042044,5.3679775,5.56101505336965,-0.19303755336965045,1.7406550000000003,1.274398078819929,0.4662569211800709,0.26786291435124754,Middle East & N. Africa
Zambia,ZMB,6.109982499999999,5.9195220268578534,0.19046047314214576,5.00205,4.942720257526021,0.059329742473978264,1.1079324999999995,0.976801769331832,0.1311307306681675,0.1183562452298922,Sub-Saharan Africa
Zimbabwe,ZWE,5.8562025,5.487565575537876,0.36863692446212415,3.400185,3.5112852480408354,-0.1111002480408354,2.4560175,1.9762803274970406,0.47973717250295955,0.19533133314520745,Sub-Saharan Africa
